,Unnamed: 0,product_id,product_name.1,aisle_id,department_id,nid,name,serving_size,calories,total_fat,saturated_fat,cholesterol,sodium,choline,folate,folic_acid,niacin,pantothenic_acid,riboflavin,thiamin,vitamin_a,vitamin_a_rae,carotene_alpha,carotene_beta,cryptoxanthin_beta,lutein_zeaxanthin,lucopene,vitamin_b12,vitamin_b6,vitamin_c,vitamin_d,vitamin_e,tocopherol_alpha,vitamin_k,calcium,copper,iron,magnesium,manganese,phosphorus,potassium,selenium,zinc,protein,alanine,arginine,aspartic_acid,cystine,glutamic_acid,glycine,histidine,hydroxyproline,isoleucine,leucine,lysine,methionine,phenylalanine,proline,serine,threonine,tryptophan,tyrosine,valine,carbohydrate,fiber,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,fat,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,fatty_acids_total_trans,alcohol,ash,caffeine,theobromine,water,group
1414,1414,25256,Cultured Low Fat Buttermilk,84,16,3204,"Milk, lowfat, cultured, fluid, buttermilk",100 g,40,0.9g,0.5g,4mg,190.00 mg,17.7 mg,5.00 mcg,0.00 mcg,0.058 mg,0.275 mg,0.154 mg,0.034 mg,47.00 IU,14.00 mcg,0.00 mcg,1.00 mcg,0.00 mcg,0.00 mcg,0,0.22 mcg,0.034 mg,1.0 mg,1.00 IU,0.05 mg,0.05 mg,0.1 mcg,116.00 mg,0.011 mg,0.05 mg,11.00 mg,0.002 mg,89.00 mg,151.00 mg,2.0 mcg,0.42 mg,3.31 g,0.112 g,0.095 g,0.283 g,0.020 g,0.744 g,0.066 g,0.100 g,0,0.171 g,0.313 g,0.277 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.217 g,4.79 g,0.0 g,4.79 g,0,0,0,0,0,0,0.88 g,0.548 g,0.254 g,0.033 g,4.00 mg,0.0 g,0.89 g,0.00 mg,0.00 mg,90.13 g,5
1415,1415,26314,"Buttermilk, Cultured Low Fat",84,16,3204,"Milk, lowfat, cultured, fluid, buttermilk",100 g,40,0.9g,0.5g,4mg,190.00 mg,17.7 mg,5.00 mcg,0.00 mcg,0.058 mg,0.275 mg,0.154 mg,0.034 mg,47.00 IU,14.00 mcg,0.00 mcg,1.00 mcg,0.00 mcg,0.00 mcg,0,0.22 mcg,0.034 mg,1.0 mg,1.00 IU,0.05 mg,0.05 mg,0.1 mcg,116.00 mg,0.011 mg,0.05 mg,11.00 mg,0.002 mg,89.00 mg,151.00 mg,2.0 mcg,0.42 mg,3.31 g,0.112 g,0.095 g,0.283 g,0.020 g,0.744 g,0.066 g,0.100 g,0,0.171 g,0.313 g,0.277 g,0.087 g,0.171 g,0.326 g,0.199 g,0.141 g,0.042 g,0.167 g,0.217 g,4.79 g,0.0 g,4.79 g,0,0,0,0,0,0,0.88 g,0.548 g,0.254 g,0.033 g,4.00 mg,0.0 g,0.89 g,0.00 mg,0.00 mg,90.13 g,5
1416,1416,21174,I Heart Baby Kale,123,4,702,"Babyfood, fruit, baby, cookie",100 g,435,13g,2.7g,4mg,9.00 mg,12.0 mg,110.00 mcg,82.00 mcg,3.600 mg,0.389 mg,0.420 mg,0.440 mg,2348.00 IU,117.00 mcg,810.00 mcg,1002.00 mcg,2.00 mcg,175.00 mcg,0,0.22 mcg,0.210 mg,1.5 mg,0.00 IU,1.48 mg,1.48 mg,3.2 mcg,83.00 mg,0.040 mg,2.90 mg,30.00 mg,0.220 mg,189.00 mg,425.00 mg,20.5 mcg,0.80 mg,6.80 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.70 g,3.4 g,24.20 g,0,0,0,0,0,0,12.60 g,2.700 g,4.865 g,4.334 g,4.00 mg,0.0 g,1.20 g,0.00 mg,0.00 mg,5.70 g,0
1417,1417,21288,Blackberries,24,4,400,"Blackberries, raw",100 g,43,0.5g,,0,1.00 mg,8.5 mg,25.00 mcg,0.00 mcg,0.646 mg,0.276 mg,0.026 mg,0.020 mg,214.00 IU,11.00 mcg,0.00 mcg,128.00 mcg,0.00 mcg,118.00 mcg,0,0.00 mcg,0.030 mg,21.0 mg,0.00 IU,1.17 mg,1.17 mg,19.8 mcg,29.00 mg,0.165 mg,0.62 mg,20.00 mg,0.646 mg,22.00 mg,162.00 mg,0.4 mcg,0.53 mg,1.39 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61 g,5.3 g,4.88 g,2.40 g,0.03 g,2.31 g,0.00 g,0.07 g,0.07 g,0.49 g,0.014 g,0.047 g,0.280 g,0.00 mg,0.0 g,0.37 g,0.00 mg,0.00 mg,88.15 g,0
1418,1418,25659,Organic Coconut Milk,91,16,1280,"Nuts, raw, coconut meat",100 g,354,33g,30g,0,20.00 mg,12.1 mg,26.00 mcg,0.00 mcg,0.540 mg,0.300 mg,0.020 mg,0.066 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.054 mg,3.3 mg,0.00 IU,0.24 mg,0.24 mg,0.2 mcg,14.00 mg,0.435 mg,2.43 mg,32.00 mg,1.500 mg,113.00 mg,356.00 mg,10.1 mcg,1.10 mg,3.33 g,0.170 g,0.546 g,0.325 g,0.066 g,0.761 g,0.158 g,0.077 g,0,0.131 g,0.247 g,0.147 g,0.062 g,0.169 g,0.138 g,0.172 g,0.121 g,0.039 g,0.103 g,0.202 g,15.23 g,9.0 g,6.23 g,0,0,0,0,0,0,33.49 g,29.698 g,1.425 g,0.366 g,0.00 mg,0.0 g,0.97 g,0.00 mg,0.00 mg,46.99 g,0
1419,1419,21367,Wild Sardines in Spring Water,95,15,1642,"Fish, raw, mixed species, whiting",100 g,90,1.3g,0.2g,67mg,72.00 mg,65.0 mg,13.00 mcg,0.00 mcg,1.300 mg,0.216 mg,0.046 mg,0.056 mg,100.00 IU,30.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,2.30 mcg,0.156 mg,0.0 mg,57.00 IU,0.30 mg,0.30 mg,0.1 mcg,48.00 mg,0.031 mg,0.34 mg,21.00 mg,0.104 mg,222.00 mg,249.00 mg,32.1 mcg,0.88 mg,18.31 g,1.108 g,1.096 g,1.875 g,0.196 g,2.734 g,0.879 g,0.539 g,0,0.844 g,1.488 g,1.682 g,0.542 g,0.715 g,0.648 g,0.747 g,0.803 g,0.205 g,0.618 g,0.943 g,0.00 g,0.0 g,0.00 g,0,0,0,0,0,0,1.31 g,0.247 g,0.279 g,0.422 g,67.00 mg,0.0 g,1.30 g,0.00 mg,0.00 mg,80.27 g,0
1420,1420,42016,Non GMO Organic Brown Eggs,86,16,905,"Soybeans, raw, mature seeds",100 g,446,20g,2.9g,0,2.00 mg,115.9 mg,375.00 mcg,0.00 mcg,1.623 mg,0.793 mg,0.870 mg,0.874 mg,22.00 IU,1.00 mcg,0.00 mcg,13.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.377 mg,6.0 mg,0.00 IU,0.85 mg,0.85 mg,47.0 mcg,277.00 mg,1.658 mg,15.70 mg,280.00 mg,2.517 mg,704.00 mg,1797.00 mg,17.8 mcg,4.89 mg,36.49 g,1.915 g,3.153 g,5.112 g,0.655 g,7.874 g,1.880 g,1.097 g,0,1.971 g,3.309 g,2.706 g,0.547 g,2.122 g,2.379 g,2.357 g,1.766 g,0.591 g,1.539 g,2.029 g,30.16 g,9.3 g,7.33 g,0,0,0,0,0,0,19.94 g,2.884 g,4.404 g,11.255 g,0.00 mg,0.0 g,4.87 g,0.00 mg,0.00 mg,8.54 g,0
1421,1421,21616,Organic Baby Arugula,123,4,3004,"Vitasoy USA, Organic Nasoya Extra Firm Tofu",100 g,98,5.2g,0.7g,0,4.00 mg,0,0,0,0,0,0,0,37.00 IU,2.00 mcg,0,0,0,0,0,0,0,0,0,0,0,0,77.00 mg,0,1.60 mg,0,0,0,0,0,0,10.10 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60 g,1.3 g,0.40 g,0,0,0,0,0,0,5.20 g,0.700 g,1.400 g,3.100 g,0.00 mg,0,1.20 g,0,0,80.90 g,0
1422,1422,21982,Wild Caught Skinless & Boneless Sardines Packed in Pure Olive Oil,95,15,8009,"Pork, unheated, separable lean and fat, boneless, whole, ham with natural juices, cured",100 g,112,3.4g,1g,53mg,1096.00 mg,75.0 mg,1.00 mcg,0.00 mcg,6.859 mg,0.786 mg,0.209 mg,0.530 mg,44.00 IU,13.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.41 mcg,0.473 mg,0.0 mg,25.00 IU,0.26 mg,0.26 mg,0.0 mcg,6.00 mg,0.142 mg,0.87 mg,21.00 mg,0.025 mg,302.00 mg,346.00 mg,34.4 mcg,1.97 mg,19.38 g,1.142 g,1.240 g,1.691 g,0.218 g,2.774 g,1.013 g,0.844 g,0.099 g,0.875 g,1.553 g,1.637 g,0.464 g,0.775 g,0.832 g,0.759 g,0.867 g,0.182 g,0.629 g,0.981 g,1.02 g,0.0 g,1.02 g,0.01 g,0.00 g,0.73 g,0.00 g,0.00 g,0.28 g,3.43 g,1.005 g,1.372 g,0.428 g,53.00 mg,0.0 g,3.56 g,0.00 mg,0.00 mg,72.68 g,4
1423,1423,22024,Italian Squash,83,4,496,"Bread, italian",100 g,271,3.5g,,0,550.00 mg,14.6 mg,191.00 mcg,161.00 mcg,4.381 mg,0.378 mg,0.292 mg,0.473 mg,1.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,48.00 mcg,0,0.00 mcg,0.048 mg,0.0 mg,0.00 IU,0.29 mg,0.29 mg,1.2 mcg,78.00 mg,0.191 mg,2.94 mg,27.00 mg,0.464 mg,103.00 mg,110.00 mg,27.2 mcg,0.86 mg,8.80 g,0.284 g,0.316 g,0.379 g,0.193 g,2.990 g,0.307 g,0.188 g,0,0.333 g,0.614 g,0.197 g,0.156 g,0.433 g,1.004 g,0.426 g,0.245 g,0.103 g,0.248 g,0.376 g,50.10 g,3.2 g,3.17 g,0,0,0,0,0,0,3.50 g,0.000 g,0.812 g,1.390 g,0.00 mg,0.0 g,1.90 g,0.00 mg,0.00 mg,35.70 g,3
1424,1424,44042,Premium Italian Bread,112,3,496,"Bread, italian",100 g,271,3.5g,,0,550.00 mg,14.6 mg,191.00 mcg,161.00 mcg,4.381 mg,0.378 mg,0.292 mg,0.473 mg,1.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,48.00 mcg,0,0.00 mcg,0.048 mg,0.0 mg,0.00 IU,0.29 mg,0.29 mg,1.2 mcg,78.00 mg,0.191 mg,2.94 mg,27.00 mg,0.464 mg,103.00 mg,110.00 mg,27.2 mcg,0.86 mg,8.80 g,0.284 g,0.316 g,0.379 g,0.193 g,2.990 g,0.307 g,0.188 g,0,0.333 g,0.614 g,0.197 g,0.156 g,0.433 g,1.004 g,0.426 g,0.245 g,0.103 g,0.248 g,0.376 g,50.10 g,3.2 g,3.17 g,0,0,0,0,0,0,3.50 g,0.000 g,0.812 g,1.390 g,0.00 mg,0.0 g,1.90 g,0.00 mg,0.00 mg,35.70 g,3
1425,1425,28228,Mesquite Smoked Turkey Breast,96,20,4636,"Chicken breast, sliced, mesquite flavor, fat-free",100 g,80,0.4g,0.1g,36mg,1040.00 mg,0,1.00 mcg,0.00 mcg,2.742 mg,0.193 mg,0.023 mg,0.014 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.07 mcg,0.120 mg,0.0 mg,0,0,0,0.0 mcg,4.00 mg,0.230 mg,0.30 mg,36.00 mg,0.034 mg,256.00 mg,316.00 mg,6.1 mcg,0.60 mg,16.80 g,1.015 g,1.076 g,1.499 g,0.229 g,2.424 g,1.234 g,0.478 g,0,0.812 g,1.201 g,1.335 g,0.437 g,0.645 g,0.884 g,0.601 g,0.686 g,0.183 g,0.527 g,0.806 g,2.25 g,0.0 g,0.20 g,0,0,0,0,0,0,0.39 g,0.130 g,0.160 g,0.060 g,36.00 mg,0.0 g,3.83 g,0.00 mg,0.00 mg,76.73 g,4
1426,1426,33950,Natural California Raisins Mini Snack Boxes,117,19,5801,"Cereals ready-to-eat, KELLOGG'S APPLE JACKS with marshmallows",100 g,378,2.8g,1.5g,0,381.00 mg,0,357.00 mcg,338.00 mcg,17.900 mg,0,1.520 mg,1.340 mg,1786.00 IU,0,0,0,0,0,0,5.40 mcg,1.790 mg,54.0 mg,143.00 IU,0,0,0,10.00 mg,0,16.10 mg,23.00 mg,0,61.00 mg,90.00 mg,0,5.40 mg,4.30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.60 g,7.4 g,51.10 g,0,0,0,0,0,0,2.80 g,1.500 g,0.400 g,0.700 g,0.00 mg,0,0.80 g,0,0,2.50 g,3
1427,1427,42958,Rustic Baguette,112,3,10,"PACE, Picante Sauce",100 g,25,0g,,0,781.00 mg,0,0,0,0,0,0,0,313.00 IU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25 g,3.1 g,6.25 g,0,0,0,0,0,0,0.00 g,0,0,0,0.00 mg,0,3.85 g,0,0,89.90 g,0
1428,1428,22825,Organic D'Anjou Pears,24,4,1272,"Pears, green anjou, raw",100 g,66,0.1g,,0,1.00 mg,5.1 mg,9.00 mcg,0,0.151 mg,0.043 mg,0.022 mg,0.010 mg,25.00 IU,1.00 mcg,0.00 mcg,14.00 mcg,1.00 mcg,46.00 mcg,0,0,0.026 mg,4.4 mg,0,0.12 mg,0.12 mg,4.3 mcg,11.00 mg,0.077 mg,0.24 mg,7.00 mg,0.048 mg,13.00 mg,127.00 mg,0.0 mcg,0.10 mg,0.44 g,0.016 g,0.012 g,0.124 g,0.002 g,0.036 g,0.015 g,0.002 g,0,0.013 g,0.022 g,0.020 g,0.003 g,0.013 g,0.025 g,0.018 g,0.014 g,0.002 g,0.002 g,0.020 g,15.79 g,3.1 g,9.73 g,6.06 g,0.00 g,3.33 g,0.00 g,0.00 g,0.33 g,0.10 g,0,0,0,0,0,0.37 g,0,0,83.31 g,0
1429,1429,22920,Roasted & Salted Shelled Pistachios,117,19,6721,"Fast Foods, meat and skin with breading, Drumstick, Fried Chicken",100 g,267,17g,4.5g,111mg,591.00 mg,66.7 mg,21.00 mcg,12.00 mcg,5.209 mg,1.209 mg,0.234 mg,0.069 mg,75.00 IU,22.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.59 mcg,0.227 mg,0.0 mg,5.00 IU,0.33 mg,0.33 mg,0.0 mcg,24.00 mg,0.162 mg,0.99 mg,22.00 mg,0.130 mg,188.00 mg,253.00 mg,26.2 mcg,1.83 mg,21.13 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59 g,0.5 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,16.92 g,4.458 g,6.446 g,4.408 g,111.00 mg,0.0 g,2.45 g,0.00 mg,0.00 mg,51.92 g,4
1430,1430,22947,Lactose Free Blueberry Pomegranate Acai Kefir,120,16,5740,"Babyfood, strained, papaya and applesauce with tapioca, fruit",100 g,70,0.1g,,0,5.00 mg,0,2.00 mcg,0.00 mcg,0.108 mg,0.280 mg,0.028 mg,0.010 mg,76.00 IU,4.00 mcg,0,0,0,0,0,0.00 mcg,0.023 mg,113.1 mg,0,0,0,0,7.00 mg,0.044 mg,0.44 mg,5.00 mg,0,5.00 mg,79.00 mg,0.4 mcg,0.03 mg,0.20 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.90 g,1.4 g,0,0,0,0,0,0,0,0.10 g,0,0,0,0,0,0.20 g,0,0,80.60 g,0
1431,1431,23082,2% Chocolate Milk,84,16,5351,"Yogurt, 8 grams protein per 8 ounce, whole milk, plain",100 g,61,3.3g,2.1g,13mg,46.00 mg,15.2 mg,7.00 mcg,0.00 mcg,0.075 mg,0.389 mg,0.142 mg,0.029 mg,99.00 IU,27.00 mcg,0.00 mcg,5.00 mcg,0.00 mcg,0.00 mcg,0,0.37 mcg,0.032 mg,0.5 mg,2.00 IU,0.06 mg,0.06 mg,0.2 mcg,121.00 mg,0.009 mg,0.05 mg,12.00 mg,0.004 mg,95.00 mg,155.00 mg,2.2 mcg,0.59 mg,3.47 g,0.148 g,0.104 g,0.275 g,0.032 g,0.679 g,0.084 g,0.086 g,0,0.189 g,0.350 g,0.311 g,0.102 g,0.189 g,0.411 g,0.215 g,0.142 g,0.020 g,0.175 g,0.287 g,4.66 g,0.0 g,4.66 g,0,0,0,0,0,0,3.25 g,2.096 g,0.893 g,0.092 g,13.00 mg,0.0 g,0.72 g,0.00 mg,0.00 mg,87.90 g,5
1432,1432,23165,Organic Leek,83,4,572,"Thyme, fresh",100 g,101,1.7g,0.5g,0,9.00 mg,0,45.00 mcg,0.00 mcg,1.824 mg,0.409 mg,0.471 mg,0.048 mg,4751.00 IU,238.00 mcg,0,2851.00 mcg,0,0,0,0.00 mcg,0.348 mg,160.1 mg,0.00 IU,0,0,0,405.00 mg,0.555 mg,17.45 mg,160.00 mg,1.719 mg,106.00 mg,609.00 mg,0,1.81 mg,5.56 g,0,0,0,0,0,0,0,0,0.285 g,0.262 g,0.126 g,0,0,0,0,0.154 g,0.114 g,0,0.307 g,24.45 g,14.0 g,0,0,0,0,0,0,0,1.68 g,0.467 g,0.081 g,0.532 g,0.00 mg,0,3.20 g,0,0,65.11 g,0
1433,1433,23543,Organic Extra Large Brown Eggs,86,16,1900,"Beans, raw, mature seeds, pink",100 g,343,1.1g,0.3g,0,8.00 mg,67.2 mg,463.00 mcg,0.00 mcg,1.892 mg,0.997 mg,0.192 mg,0.772 mg,0.00 IU,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,0.00 mcg,0.527 mg,0.0 mg,0.00 IU,0.21 mg,0.21 mg,5.7 mcg,130.00 mg,0.810 mg,6.77 mg,182.00 mg,1.376 mg,415.00 mg,1464.00 mg,13.0 mcg,2.55 mg,20.96 g,0.878 g,1.298 g,2.535 g,0.228 g,3.195 g,0.818 g,0.583 g,0,0.925 g,1.673 g,1.438 g,0.315 g,1.133 g,0.889 g,1.140 g,0.882 g,0.248 g,0.590 g,1.096 g,64.19 g,12.7 g,2.14 g,0,0,0,0,0,0,1.13 g,0.292 g,0.098 g,0.487 g,0.00 mg,0.0 g,3.66 g,0.00 mg,0.00 mg,10.06 g,0
1434,1434,23695,California Veggie Burger,42,1,3399,"BURGER KING, with cheese, DOUBLE WHOPPER",100 g,266,17g,7g,47mg,387.00 mg,0,27.00 mcg,22.00 mcg,3.000 mg,0.200 mg,0.210 mg,0.267 mg,0,0,0,0,0,0,0,0,0.112 mg,0.2 mg,0,0.06 mg,0.06 mg,11.5 mcg,78.00 mg,0.078 mg,5.30 mg,19.00 mg,0.140 mg,128.00 mg,189.00 mg,17.0 mcg,3.50 mg,14.47 g,0.640 g,0.760 g,0.980 g,0.110 g,2.550 g,0.940 g,0.370 g,0.200 g,0.590 g,1.060 g,1.010 g,0.290 g,0.610 g,1.230 g,0.340 g,0.400 g,0.100 g,0.380 g,0.690 g,13.52 g,1.6 g,3.61 g,1.27 g,0.51 g,0.00 g,0.07 g,0.55 g,1.21 g,17.06 g,6.998 g,6.298 g,2.987 g,47.00 mg,0,1.67 g,0,0,53.28 g,0
1435,1435,23952,EnviroKidz Chocolate Choco Chimps,121,14,3665,"Candies, DOVE Dark Chocolate, MARS SNACKFOOD US",100 g,520,32g,19g,7mg,4.00 mg,0,0,0,0,0,0,0,134.00 IU,0,0,0,0,0,0,0,0,0.0 mg,0,0,0,0,37.00 mg,0,3.18 mg,0,0,0,0,0,0,5.19 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.40 g,7.6 g,46.27 g,0,0,0,0,0,0,32.45 g,19.209 g,0,0,7.00 mg,0,1.30 g,0,0,1.66 g,0
1436,1436,30967,Organic Frosted Flakes Cereal,121,14,5847,"Cereals ready-to-eat, chocolate-flavored frosted puffed corn",100 g,405,3.5g,1g,0,534.00 mg,4.5 mg,353.00 mcg,334.00 mcg,17.637 mg,0.101 mg,1.499 mg,1.323 mg,4409.00 IU,1324.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0.00 mcg,0,5.29 mcg,1.764 mg,52.9 mg,0.00 IU,0.11 mg,0.11 mg,0.6 mcg,70.00 mg,0.240 mg,15.87 mg,36.00 mg,0.246 mg,141.00 mg,176.00 mg,6.5 mcg,0.56 mg,3.34 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.20 g,3.8 g,43.70 g,0,0,0,0,0,0,3.50 g,0.961 g,2.079 g,0.231 g,0.00 mg,0.0 g,2.25 g,4.00 mg,136.00 mg,3.42 g,3
1437,1437,40724,Soy Free Buttery Spread with Olive Oil,91,16,7362,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",100 g,583,65g,17g,0,646.00 mg,0,0,0,0,0,0,0,3819.00 IU,0,0,0,0,0,0,0,0,0,0,19.34 mg,19.34 mg,55.5 mcg,0,0,0,0,0,4.00 mg,28.00 mg,0,0,0.14 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14 g,0.0 g,0.00 g,0,0,0,0,0,0,64.63 g,16.690 g,26.207 g,17.822 g,0.00 mg,0,1.14 g,0,0,33.95 g,0
1438,1438,24933,Turmeric Root,83,4,311,"Spices, cumin seed",100 g,375,22g,1.5g,0,168.00 mg,24.7 mg,10.00 mcg,0.00 mcg,4.579 mg,0,0.327 mg,0.628 mg,1270.00 IU,64.00 mcg,0.00 mcg,762.00 mcg,0.00 mcg,448.00 mcg,0,0.00 mcg,0.435 mg,7.7 mg,0.00 IU,3.33 mg,3.33 mg,5.4 mcg,931.00 mg,0.867 mg,66.36 mg,366.00 mg,3.333 mg,499.00 mg,1788.00 mg,5.2 mcg,4.80 mg,17.81 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.24 g,10.5 g,2.25 g,0,0,0,0,0,0,22.27 g,1.535 g,14.040 g,3.279 g,0.00 mg,0.0 g,7.62 g,0.00 mg,0.00 mg,8.06 g,0
1439,1439,36256,Yellow Soft Corn Tortillas 8 Count,128,3,4339,"Snacks, light (baked with less oil), tortilla chips",100 g,465,15g,2.8g,0,564.00 mg,23.4 mg,16.00 mcg,0.00 mcg,0.420 mg,0,0.280 mg,0.220 mg,81.00 IU,4.00 mcg,24.00 mcg,37.00 mcg,0.00 mcg,507.00 mcg,0,0.06 mcg,0.180 mg,0.2 mg,0.00 IU,3.53 mg,3.53 mg,0.7 mcg,159.00 mg,0.116 mg,1.63 mg,97.00 mg,0,318.00 mg,272.00 mg,15.7 mcg,1.15 mg,8.70 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.40 g,5.7 g,0.53 g,0,0,0,0,0,0,15.20 g,2.837 g,6.341 g,5.024 g,0.00 mg,0.0 g,1.85 g,0.00 mg,0.00 mg,1.30 g,0
1440,1440,44359,Organic Small Bunch Celery,83,4,1061,"Bagels, whole grain white",100 g,255,0g,,0,372.00 mg,9.6 mg,140.00 mcg,56.00 mcg,4.651 mg,0,0.395 mg,0.698 mg,3.00 IU,0.00 mcg,0.00 mcg,1.00 mcg,0.00 mcg,75.00 mcg,0,0.00 mcg,0.145 mg,0.0 mg,0.00 IU,0.24 mg,0.24 mg,0.5 mcg,93.00 mg,0.157 mg,4.19 mg,41.00 mg,0,144.00 mg,176.00 mg,26.3 mcg,1.62 mg,9.30 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.52 g,4.7 g,9.30 g,0,0,0,0,0,0,0.00 g,0.000 g,0.000 g,0.000 g,0.00 mg,0.0 g,1.65 g,0.00 mg,0.00 mg,34.52 g,0
1441,1441,25630,Healthy Grains Fiber Cinnamon Oat Clusters,57,14,5942,"Cereals, high fiber, Cinnamon Swirl, Instant Oatmeal, QUAKER",100 g,366,4.8g,0.9g,0,473.00 mg,0,249.00 mcg,0,12.448 mg,0,1.058 mg,0.762 mg,3112.00 IU,0,0,0,0,0,0,0.00 mcg,1.241 mg,0.2 mg,0,0.43 mg,0.43 mg,0,278.00 mg,0,9.41 mg,91.00 mg,0,306.00 mg,256.00 mg,0,2.04 mg,8.79 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.67 g,22.3 g,14.70 g,0,0,0,0,0,0,4.80 g,0.926 g,1.713 g,1.416 g,0.00 mg,0,3.22 g,0,0,7.52 g,3
1442,1442,25936,EnviroKidz Gluten Free & Wheat Free Gorilla Munch Corn Puff Cereal,121,14,5808,"CRUNCHMASTER, Gluten-Free, Snack Crackers, Multi-Grain Crisps",100 g,456,16g,2.1g,0,370.00 mg,0,35.00 mcg,0,4.570 mg,0.840 mg,0.150 mg,0,0,0,0,0,0,0,0,0,0.370 mg,0,0,0,0,0,246.00 mg,0.508 mg,2.68 mg,149.00 mg,2.420 mg,354.00 mg,339.00 mg,16.3 mcg,2.50 mg,10.91 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.18 g,7.5 g,0.80 g,0.00 g,0.00 g,0.00 g,0.00 g,0.00 g,0.80 g,15.92 g,2.069 g,7.004 g,5.981 g,0,0,2.71 g,0,0,3.29 g,3
1443,1443,37335,Thin Whole Wheat Sandwich Buns,128,3,5463,"Fast foods, meatball marinara on white bread, submarine sandwich",100 g,219,8.5g,3.1g,15mg,437.00 mg,32.9 mg,79.00 mcg,49.00 mcg,3.547 mg,0.425 mg,0.253 mg,0.250 mg,292.00 IU,15.00 mcg,0.00 mcg,175.00 mcg,0.00 mcg,95.00 mcg,0,0.55 mcg,0.132 mg,0.4 mg,1.00 IU,0.79 mg,0.79 mg,6.6 mcg,176.00 mg,0.133 mg,2.32 mg,29.00 mg,0.426 mg,97.00 mg,275.00 mg,13.8 mcg,1.19 mg,9.77 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01 g,2.1 g,4.98 g,2.09 g,0.00 g,1.93 g,0.00 g,0.96 g,0.00 g,8.45 g,3.124 g,3.573 g,1.125 g,15.00 mg,0.0 g,2.17 g,0.00 mg,0.00 mg,53.59 g,3
1444,1444,46058,Multi Grain Cheerios,121,14,1823,"PACE, Traditional Refried Beans",100 g,67,0g,,0,575.00 mg,0,0,0,0,0,0,0,83.00 IU,0,0,0,0,0,0,0,0,0.0 mg,0,0,0,0,33.00 mg,0,0.90 mg,0,0,0,0,0,0,4.17 g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.83 g,4.2 g,2.50 g,0,0,0,0,0,0,0.00 g,0.000 g,0,0,0.00 mg,0,2.30 g,0,0,82.70 g,0
